label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
A,0.6373796463012695,0.5981228351593018,0.5356402397155762,0.5860613584518433,0.43808701634407043,0.4959396719932556,0.37917065620422363,0.4117234945297241,0.32436758279800415,0.37242764234542847,0.4772743284702301,0.3554689586162567,0.4640272855758667,0.28656232357025146,0.49253591895103455,0.3754158318042755,0.5138899087905884,0.44205981492996216,0.5368119478225708,0.3364969491958618,0.5274139642715454,0.27127695083618164,0.552341878414154,0.39362141489982605,0.566511869430542,0.4670742154121399,0.5952937602996826,0.33117473125457764,0.5905100107192993,0.2710827589035034,0.602003276348114,0.3908161520957947,0.6076578497886658,0.4662887156009674,0.652921199798584,0.335088849067688,0.6475560665130615,0.28039005398750305,0.6474763751029968,0.3579718768596649,0.6460312604904175,0.4090442955493927
A,0.635352611541748,0.5984621644020081,0.5357584953308105,0.5862395167350769,0.43794137239456177,0.49692416191101074,0.3793375492095947,0.4127451777458191,0.32454532384872437,0.37138256430625916,0.4735044538974762,0.3572967052459717,0.4605970084667206,0.2895636260509491,0.48931413888931274,0.3788270056247711,0.5109474658966064,0.44366833567619324,0.5339429974555969,0.33680459856987,0.5244253277778625,0.2694215178489685,0.5495225787162781,0.3951246440410614,0.5640265345573425,0.46715545654296875,0.5933762788772583,0.3314967155456543,0.5884547829627991,0.27037644386291504,0.5994070768356323,0.39414724707603455,0.6043583750724792,0.4684081971645355,0.6518645286560059,0.33626848459243774,0.6462094783782959,0.28585880994796753,0.6447383165359497,0.37359246611595154,0.6415672898292542,0.42844799160957336
A,0.6343311667442322,0.5967833995819092,0.5351725816726685,0.5865881443023682,0.43754491209983826,0.4977394938468933,0.37944161891937256,0.4129994809627533,0.32489579916000366,0.3699541687965393,0.4714321196079254,0.35987207293510437,0.45894855260849,0.29058900475502014,0.4868205189704895,0.38070520758628845,0.5084215402603149,0.445388525724411,0.5321551561355591,0.33883005380630493,0.5226321220397949,0.2684568762779236,0.5475365519523621,0.39436474442481995,0.5631672143936157,0.4659970998764038,0.5921065807342529,0.33314067125320435,0.5871052145957947,0.2710111141204834,0.5979754328727722,0.39571836590766907,0.6032822728157043,0.4690159559249878,0.651212751865387,0.33740633726119995,0.644660234451294,0.28818655014038086,0.6417121291160583,0.378638356924057,0.6373600959777832,0.4341452717781067
A,0.6352118253707886,0.5971120595932007,0.5354140400886536,0.5873198509216309,0.4375312030315399,0.4977693557739258,0.37987977266311646,0.41237860918045044,0.32589882612228394,0.36919599771499634,0.47149744629859924,0.36166825890541077,0.4592260718345642,0.2913357615470886,0.48672017455101013,0.38066330552101135,0.5078176259994507,0.44551774859428406,0.5320460796356201,0.3404400646686554,0.5224685668945312,0.2686629891395569,0.5466713905334473,0.3941057324409485,0.5613475441932678,0.465963214635849,0.5918499827384949,0.3341183662414551,0.5868870615959167,0.2703503668308258,0.597350001335144,0.3952772617340088,0.6019995212554932,0.46861571073532104,0.6509455442428589,0.338255375623703,0.6444400548934937,0.28699788451194763,0.641571044921875,0.3772505223751068,0.6368781328201294,0.4331861734390259
A,0.6238567233085632,0.5925213694572449,0.5226426720619202,0.5858330726623535,0.42472395300865173,0.49607768654823303,0.3681933879852295,0.41501420736312866,0.3142884373664856,0.3788103461265564,0.46832725405693054,0.35539859533309937,0.4476929306983948,0.29474371671676636,0.4721582531929016,0.3799017667770386,0.4965187609195709,0.446957528591156,0.5255162119865417,0.33779364824295044,0.5072521567344666,0.2764313220977783,0.5307022929191589,0.3913780450820923,0.552757978439331,0.466946542263031,0.5827962160110474,0.3328542113304138,0.5659199953079224,0.280558705329895,0.5789031386375427,0.39472582936286926,0.5936707258224487,0.46950381994247437,0.64069002866745,0.33541902899742126,0.6180707216262817,0.28838327527046204,0.619024932384491,0.3699639141559601,0.6262912154197693,0.426145076751709
A,0.6037983298301697,0.5899351835250854,0.5073177218437195,0.5921517014503479,0.4068387746810913,0.5031417608261108,0.34950006008148193,0.4190858006477356,0.295343279838562,0.3886513113975525,0.4489402174949646,0.35831815004348755,0.42625853419303894,0.29960697889328003,0.44828706979751587,0.38013148307800293,0.47210806608200073,0.4452931880950928,0.5044457316398621,0.3375397026538849,0.48169562220573425,0.2815001606941223,0.5041918754577637,0.39146918058395386,0.5272594690322876,0.466791570186615,0.5601593255996704,0.3298356533050537,0.5376216173171997,0.28800681233406067,0.5515556335449219,0.3977868854999542,0.5685742497444153,0.4719621241092682,0.6166257262229919,0.32902705669403076,0.5882188081741333,0.29597413539886475,0.5913667678833008,0.37609726190567017,0.6016907095909119,0.4317992627620697
A,0.5991261005401611,0.5915547609329224,0.5057589411735535,0.591270923614502,0.4060247242450714,0.5049187541007996,0.3509448170661926,0.4211108088493347,0.2972140908241272,0.3879656195640564,0.4528190791606903,0.3522297143936157,0.4236565828323364,0.29975199699401855,0.4439693093299866,0.3804740607738495,0.4676879942417145,0.445889413356781,0.5089766383171082,0.3329929709434509,0.4833287298679352,0.28150832653045654,0.5042967200279236,0.39156821370124817,0.5263097286224365,0.4675823152065277,0.5649315118789673,0.32808399200439453,0.5396535396575928,0.2891242504119873,0.552824079990387,0.4003724753856659,0.5682717561721802,0.4736991226673126,0.621734619140625,0.33104264736175537,0.5889163613319397,0.2966550290584564,0.5909810662269592,0.3803632855415344,0.6005673408508301,0.43604394793510437
A,0.601085364818573,0.5877212285995483,0.5065491199493408,0.5946874618530273,0.4050634801387787,0.5074784755706787,0.349356472492218,0.42043212056159973,0.2943623661994934,0.38944751024246216,0.4515143036842346,0.3545883893966675,0.42384272813796997,0.29948511719703674,0.44487008452415466,0.38068562746047974,0.4686199128627777,0.4458664655685425,0.5083688497543335,0.3347267210483551,0.483307421207428,0.28081613779067993,0.504940927028656,0.391974538564682,0.5268240571022034,0.4694783687591553,0.5647512674331665,0.32945722341537476,0.5394495725631714,0.2893196642398834,0.5528250932693481,0.40076249837875366,0.5679019093513489,0.4748372435569763,0.6214355230331421,0.3312574625015259,0.5890383720397949,0.2958124577999115,0.5915377736091614,0.37927553057670593,0.6015446186065674,0.4352005124092102
A,0.5862816572189331,0.5939306616783142,0.48821160197257996,0.5901581048965454,0.39097481966018677,0.5087323188781738,0.3329915404319763,0.4327552616596222,0.27863001823425293,0.4036594331264496,0.42853108048439026,0.3712650239467621,0.403239369392395,0.311252236366272,0.42636850476264954,0.38869115710258484,0.44852691888809204,0.4545137882232666,0.4825407564640045,0.348788857460022,0.4570647180080414,0.2930741310119629,0.4814152717590332,0.3969928026199341,0.5031479001045227,0.4701281189918518,0.5383079051971436,0.33951660990715027,0.51396644115448,0.2930852472782135,0.529730498790741,0.39858031272888184,0.5455673933029175,0.4717521071434021,0.5961019992828369,0.3403504192829132,0.5655731558799744,0.3008069396018982,0.5688952207565308,0.3780337870121002,0.5783480405807495,0.4340451955795288
A,0.5827664136886597,0.5949638485908508,0.487141489982605,0.592275083065033,0.3889123201370239,0.5111013054847717,0.33200085163116455,0.4324556589126587,0.2788883447647095,0.39833056926727295,0.42764273285865784,0.37220484018325806,0.39858466386795044,0.3165442645549774,0.4224802255630493,0.3930314779281616,0.44717180728912354,0.4546598196029663,0.48238083720207214,0.3500176668167114,0.45663920044898987,0.29273492097854614,0.4804517328739166,0.3992586135864258,0.5032888054847717,0.4721440076828003,0.538791298866272,0.3414890170097351,0.5151865482330322,0.29537129402160645,0.530303955078125,0.40483036637306213,0.5455113053321838,0.47688907384872437,0.5968034267425537,0.34180352091789246,0.5674885511398315,0.3024784326553345,0.5708068013191223,0.3829485774040222,0.5799121260643005,0.4368596374988556
A,0.5735374093055725,0.5988860130310059,0.4769279658794403,0.5980550050735474,0.37847644090652466,0.519906759262085,0.3186088502407074,0.44769102334976196,0.26356041431427,0.4189826250076294,0.4096214175224304,0.38709336519241333,0.3856857419013977,0.3227320611476898,0.4154890775680542,0.4001469016075134,0.4399619698524475,0.46469366550445557,0.464367151260376,0.362052857875824,0.4418468773365021,0.30279478430747986,0.4729146361351013,0.40809962153434753,0.49619418382644653,0.4791247248649597,0.520645260810852,0.3513723611831665,0.5016703009605408,0.30172017216682434,0.5220444202423096,0.41015374660491943,0.5375336408615112,0.4820232689380646,0.579052746295929,0.35005441308021545,0.5556003451347351,0.30983245372772217,0.560785710811615,0.3875774145126343,0.5673314929008484,0.4401998817920685
A,0.5732430219650269,0.5982367992401123,0.4767857789993286,0.6005263924598694,0.3753432631492615,0.5242414474487305,0.3167172372341156,0.4479221701622009,0.2624952793121338,0.4131257236003876,0.40895503759384155,0.38586047291755676,0.3786742389202118,0.3221805989742279,0.4082790017127991,0.3991629183292389,0.43636733293533325,0.4626700282096863,0.4637696444988251,0.36265167593955994,0.44062861800193787,0.3009835481643677,0.4702294170856476,0.40947312116622925,0.49339839816093445,0.4846458435058594,0.5196004509925842,0.35143956542015076,0.4993553161621094,0.30043941736221313,0.5187187194824219,0.412631630897522,0.5338036417961121,0.48776882886886597,0.5773259401321411,0.348230242729187,0.5529916882514954,0.3080187141895294,0.5577278137207031,0.3902285099029541,0.5640441179275513,0.4471757411956787
A,0.5728063583374023,0.6001198291778564,0.47749650478363037,0.6026752591133118,0.3759159445762634,0.5257861018180847,0.31783369183540344,0.44806426763534546,0.2648330628871918,0.41213417053222656,0.40879446268081665,0.38919195532798767,0.3776845932006836,0.32377660274505615,0.40806180238723755,0.40003228187561035,0.4362248480319977,0.46217530965805054,0.46374258399009705,0.36434313654899597,0.4386507272720337,0.2996111810207367,0.4691307544708252,0.4087430238723755,0.49267086386680603,0.48419448733329773,0.5193382501602173,0.35114914178848267,0.498226523399353,0.30078911781311035,0.5193197131156921,0.41401633620262146,0.53526771068573,0.4887470304965973,0.5765469074249268,0.3460288941860199,0.5510073900222778,0.3069343864917755,0.5574412941932678,0.38834577798843384,0.5653758645057678,0.4438108503818512
A,0.5709611773490906,0.6203454732894897,0.4756914973258972,0.619451642036438,0.3770328462123871,0.5406174063682556,0.31730157136917114,0.4676629602909088,0.2626377046108246,0.4346672296524048,0.403622567653656,0.39517462253570557,0.3792369067668915,0.3544892966747284,0.41021955013275146,0.4297015368938446,0.4353167712688446,0.485232412815094,0.4572038948535919,0.36564207077026367,0.4370690584182739,0.32661908864974976,0.46731871366500854,0.4361783564090729,0.486596941947937,0.49865609407424927,0.5132827758789062,0.3526827394962311,0.4992128610610962,0.32061925530433655,0.5171760320663452,0.4328131377696991,0.5287104845046997,0.497178852558136,0.5709477066993713,0.35219743847846985,0.5538817644119263,0.32875874638557434,0.5588468313217163,0.4132942259311676,0.563186526298523,0.4613058567047119
A,0.5680131316184998,0.6209905743598938,0.4734281897544861,0.6205755472183228,0.3759666681289673,0.5429406762123108,0.31647759675979614,0.47118914127349854,0.26140961050987244,0.43486344814300537,0.3990842401981354,0.40112316608428955,0.3760945498943329,0.35132384300231934,0.4079570472240448,0.42431139945983887,0.43345820903778076,0.4845101535320282,0.4532937705516815,0.37280595302581787,0.4363791346549988,0.32777518033981323,0.46877533197402954,0.4353562295436859,0.48824962973594666,0.5041030049324036,0.5107051134109497,0.36005061864852905,0.4986897110939026,0.3231028616428375,0.5177381634712219,0.43339329957962036,0.5277602076530457,0.503446638584137,0.5694116353988647,0.35918569564819336,0.5532272458076477,0.33088600635528564,0.5581937432289124,0.4151049852371216,0.5605003833770752,0.4680418372154236
A,0.5724985003471375,0.6581904292106628,0.475273996591568,0.6494703888893127,0.38295239210128784,0.5772637128829956,0.32520923018455505,0.5075665712356567,0.27221792936325073,0.47182580828666687,0.4120437502861023,0.44852691888809204,0.3890664279460907,0.3940037488937378,0.41669538617134094,0.4688781797885895,0.4388793706893921,0.5210665464401245,0.46447116136550903,0.4238698482513428,0.4432123303413391,0.3684568703174591,0.47164830565452576,0.478289395570755,0.4903171956539154,0.5295120477676392,0.5194078087806702,0.4119921922683716,0.5047236680984497,0.36704879999160767,0.5219660997390747,0.4794679284095764,0.5326688885688782,0.5312119722366333,0.5763055086135864,0.410739004611969,0.5581761598587036,0.3746684193611145,0.5632201433181763,0.4572843313217163,0.5675354599952698,0.4951292872428894
A,0.569085955619812,0.6608935594558716,0.47563278675079346,0.6530272960662842,0.3824194669723511,0.5758543014526367,0.3260798752307892,0.5062952637672424,0.2740699052810669,0.46897411346435547,0.41223448514938354,0.4506024718284607,0.3866254985332489,0.39271780848503113,0.4122110605239868,0.4674219787120819,0.4349547326564789,0.5261176824569702,0.46525323390960693,0.42440447211265564,0.4447614252567291,0.37161821126937866,0.4712785482406616,0.47986283898353577,0.4894091486930847,0.5371842980384827,0.5216512084007263,0.4124879240989685,0.5050966143608093,0.3648624122142792,0.5214816927909851,0.4732022285461426,0.5323112607002258,0.5298515558242798,0.5803702473640442,0.4121723771095276,0.5604184865951538,0.37155333161354065,0.5628605484962463,0.4507749080657959,0.5661541819572449,0.492879182100296
A,0.5700583457946777,0.6614853739738464,0.4758674204349518,0.6527777314186096,0.3829535245895386,0.576163113117218,0.32613521814346313,0.5063059329986572,0.2742406725883484,0.46902140974998474,0.410542368888855,0.4530927538871765,0.3859507441520691,0.3971481919288635,0.41360098123550415,0.46957531571388245,0.4365431070327759,0.5263531804084778,0.463859498500824,0.42539718747138977,0.44370928406715393,0.3718392252922058,0.4713340997695923,0.4790639877319336,0.489276647567749,0.537279486656189,0.5209532976150513,0.4128119945526123,0.5059723258018494,0.3656243681907654,0.5228540301322937,0.473370760679245,0.5330791473388672,0.5310062766075134,0.5800437331199646,0.41249391436576843,0.5616744756698608,0.37332960963249207,0.5647153854370117,0.45326220989227295,0.5676700472831726,0.49597644805908203
A,0.5812024474143982,0.6958608031272888,0.48562175035476685,0.695257842540741,0.390548437833786,0.6115777492523193,0.33534204959869385,0.5312620401382446,0.2830303907394409,0.49267035722732544,0.42154964804649353,0.4805641174316406,0.3975363075733185,0.4276169538497925,0.42682281136512756,0.5073593854904175,0.450679749250412,0.564795196056366,0.47683992981910706,0.45955362915992737,0.4546761214733124,0.4079091548919678,0.4831167161464691,0.5209155082702637,0.5023032426834106,0.5818996429443359,0.533816933631897,0.45130276679992676,0.5138089060783386,0.40357446670532227,0.531735897064209,0.5189456939697266,0.5434630513191223,0.5808989405632019,0.5917072892189026,0.4505968689918518,0.5717190504074097,0.41640880703926086,0.5768146514892578,0.5017644166946411,0.5811598300933838,0.5462495684623718
A,0.5778648853302002,0.6932773590087891,0.48343536257743835,0.6918972134590149,0.3889373242855072,0.6092237830162048,0.33278942108154297,0.5334019660949707,0.2820328176021576,0.4937805235385895,0.4193454384803772,0.4778446555137634,0.39580273628234863,0.42559516429901123,0.42548868060112,0.5109378099441528,0.44977957010269165,0.570889413356781,0.47508296370506287,0.4555705785751343,0.4549988806247711,0.40635883808135986,0.48284146189689636,0.5220809578895569,0.5013331174850464,0.5842176675796509,0.5326007604598999,0.448160320520401,0.5151054263114929,0.40530329942703247,0.5324825644493103,0.5202440023422241,0.5431616902351379,0.5807545781135559,0.5909831523895264,0.4490484595298767,0.5721700191497803,0.4179580509662628,0.5767215490341187,0.5024003386497498,0.5804476737976074,0.5451740622520447
A,0.5977673530578613,0.7173581719398499,0.5001686215400696,0.7213371396064758,0.4005274772644043,0.6322833895683289,0.3472386598587036,0.5469173789024353,0.29768651723861694,0.5064409375190735,0.43612048029899597,0.4967949092388153,0.4126995801925659,0.44708874821662903,0.4426073133945465,0.5291302800178528,0.4681861996650696,0.5869805812835693,0.49210843443870544,0.4732849597930908,0.4715903699398041,0.41948646306991577,0.4993883967399597,0.539032518863678,0.5216414928436279,0.6013242602348328,0.5492144227027893,0.4654742181301117,0.5340729355812073,0.4204433858394623,0.5496665239334106,0.5401920080184937,0.5626170039176941,0.6021844148635864,0.6065946817398071,0.46766892075538635,0.5904062390327454,0.43190544843673706,0.5932457447052002,0.519113302230835,0.5981237888336182,0.5650022625923157
A,0.5954897999763489,0.7176505327224731,0.4990585446357727,0.7167503237724304,0.40235254168510437,0.6311978101730347,0.3477810025215149,0.5507122874259949,0.2976323366165161,0.5103567838668823,0.43740174174308777,0.49473413825035095,0.41203171014785767,0.4426865577697754,0.4410260319709778,0.5248104333877563,0.46762922406196594,0.585469126701355,0.49356213212013245,0.47107815742492676,0.4726492166519165,0.4190436601638794,0.5010278224945068,0.5362470149993896,0.5238022804260254,0.6041545271873474,0.5512665510177612,0.4641135036945343,0.5338840484619141,0.41861581802368164,0.5503359436988831,0.5356683731079102,0.5638009309768677,0.6024991273880005,0.6088113784790039,0.4669664800167084,0.5895538330078125,0.43113958835601807,0.5924647450447083,0.5156485438346863,0.5972949266433716,0.562944769859314
